ID,Japanese,English,Chinese,EnglishCensored,Korean,German
7030,,"Emblema nemico attivo:
Doppi contrattacchi contro gli alleati in battaglia!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方雙重反制』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 W카운터』가 발생 중!","Gegnerisches Emblem aktiv:
Doppelte Konter gegen Verbündete im Kampf!"
7031,,"Emblema nemico attivo:
Contrattacchi fisici contro gli alleati in combattimento!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方物理反制』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 물리 카운터』가 발생 중!","Gegnerisches Emblem aktiv:
Physische Konter gegen Verbündete im Kampf!"
7032,,"Emblema nemico attivo:
Contrattacchi magici contro gli alleati in battaglia!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方魔法反制』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 마법 카운터』가 발생 중!","Gegnerisches Emblem aktiv:
Magische Konter gegen Verbündete im Kampf!"
7033,,"Emblema nemico attivo:
Nessuna alterazione di stato per gli alleati in battaglia!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方無法戰鬥』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 상태이상 무효』가 발생 중!","Gegnerisches Emblem aktiv:
Keine Statusleiden bei Verbündeten im Kampf!"
7034,,"Emblema nemico attivo:
Nessuna abilità di supporto per gli alleati!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方的輔助技能無效』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 서포트 스킬 무효』가 발생 중!","Gegnerisches Emblem aktiv:
Keine Unterstützungsfertigkeiten für Verbündete!"
7035,,"Emblema nemico attivo:
Impedisce agli alleati di diventare inabili!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方防止無法戰鬥』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 전투불능 방지』가 발생 중!","Gegnerisches Emblem aktiv:
Verhindert Kampfunfähigkeit bei Verbündeten!"
7036,,"Emblema nemico
attivo: Gli alleati sono carichi!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方蓄力』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 비축』이 발생 중!","Gegnerisches Emblem aktiv:
Verbündete werden aufgeladen!"
7037,,"Emblema nemico attivo:
Difesa perfetta per gli alleati in battaglia!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方完全防禦』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 완전방어』가 발생 중!","Gegnerisches Emblem aktiv:
Perfekte Abwehr für Verbündete im Kampf!"
7038,,"Emblema nemico
attivo: Gli alleati sono inabili per un turno!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方一回合無法行動』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 1턴 행동불능』이 발생 중!","Gegnerisches Emblem aktiv:
Verbündete sind für einen Zug kampfunfähig!"
7039,,"Emblema nemico attivo: Gli
alleati attaccano per primi in battaglia!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方被先制攻擊』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군이 선제공격』이 발생 중!","Gegnerisches Emblem aktiv:
Verbündete greifen im Kampf zuerst an!"
7040,,"Emblema nemico attivo:
Attacchi a sorpresa contro gli alleati in battaglia!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方遭受突擊』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 불의의 일격』이 발생 중!","Gegnerisches Emblem aktiv:
Überraschungsangriffe auf Verbündete im Kampf!"
7041,,"Emblema nemico attivo:
Nessun oggetto disponibile per gli alleati!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方無法使用道具』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군에게 아이템 사용 불가』가 발생 중!","Gegnerisches Emblem aktiv:
Keine Items für Verbündete nutzbar!"
7042,,"Emblema nemico attivo:
Gli alleati non possono essere scambiati!","由於敵方駭客隊伍的徽章效果，
『戰鬥時，我方無法交換』！",,"적 해커팀의 엠블럼 효과로 인해
『배틀 도중 아군 교체 불가』가 발생 중!","Gegnerisches Emblem aktiv:
Verbündete können nicht gewechselt werden!"
7050,,"Emblema di Hudie attivo:
Gli hacker nemici sono fuori combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客無法戰鬥』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 전투불능』이 발생 중!","Emblem von Hudie aktiv:
Gegnerische Hacker sind kampfunfähig!"
7051,,"Emblema Hudie attivo:
Gli hacker nemici vengono avvelenati in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客陷入劇毒狀態』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 맹독』이 발생 중!","Emblem von Hudie aktiv:
Gegnerische Hacker werden im Kampf vergiftet!"
7052,,"Emblema di Hudie attivo:
Gli hacker nemici si confondono in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客陷入混亂狀態』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 혼란』이 발생 중!","Emblem von Hudie aktiv:
Gegnerische Hacker werden im Kampf verwirrt!"
7053,,"Emblema Hudie attivo:
Gli hacker nemici sono paralizzati in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客陷入麻痺狀態』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 마비』가 발생 중!","Emblem von Hudie aktiv:
Gegnerische Hacker werden im Kampf gelähmt!"
7054,,"Emblema di Hudie
attivo: Gli hacker nemici vengono messi a tacere!","由於hudie的徽章效果，
『戰鬥時，敵駭客陷入睡眠狀態』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 수면』이 발생 중!","Emblem von Hudie aktiv:
Gegnerische Hacker werden in Schlaf versetzt!"
7055,,"Emblema di Hudie attivo:
Gli hacker nemici vengono storditi in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客陷入暈眩狀態』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 스턴』이 발생 중!","Emblem von Hudie aktiv:
Gegnerische Hacker werden im Kampf betäubt!"
7056,,"Emblema di Hudie
attivo: Gli hacker nemici vengono cristallizzati in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客陷入液晶化狀態』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 액정화』가 발생 중!","Emblem von Hudie aktiv:
Gegnerische Hacker werden im Kampf kristallisiert!"
7057,,"Emblema di Hudie attivo: I
nemici mostrano difetti in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客陷入Bug狀態』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 버그』가 발생 중!","Emblem von Hudie aktiv:
Gegner weisen im Kampf Fehler auf!"
7058,,"Emblema di Hudie attivo: I
nemici vengono uccisi all'istante in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客陷入即死狀態』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 즉사』가 발생 중!","Emblem von Hudie aktiv:
Gegner werden im Kampf sofort getötet!"
7059,,"Emblema di Hudie attivo:
Aumenta l'attacco dei nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客ATK提昇』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 공격력 상승』이 발생 중!","Emblem von Hudie aktiv:
ANG von Gegnern im Kampf erhöht!"
7060,,"Emblema di Hudie attivo:
Aumenta la DIF dei nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客DEF提昇』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 방어력 상승』이 발생 중!","Emblem von Hudie aktiv:
VER von Gegnern im Kampf erhöht!"
7061,,"Emblema di Hudie attivo:
Aumenta l'INT del nemico in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客INT提昇』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 지력 상승』이 발생 중!","Emblem von Hudie aktiv:
INT von Gegnern im Kampf erhöht!"
7062,,"Emblema di Hudie attivo:
DPS degli alleati aumentato in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客SPD提昇』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 아군에게 민첩 상승』이 발생 중!","Emblem von Hudie aktiv:
GES von Verbündeten im Kampf erhöht!"
7063,,"Emblema di Hudie attivo:
GEN dei nemici aumentato in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客ACU提昇』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 명중률 상승』이 발생 중!","Emblem von Hudie aktiv:
GEN von Gegnern im Kampf erhöht!"
7064,,"Emblema di Hudie attivo:
Aumenta l'AWN dei nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客EVA提昇』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 회피율 상승』이 발생 중!","Emblem von Hudie aktiv:
AWN von Gegnern im Kampf erhöht!"
7065,,"Emblema di Hudie attivo:
CRT dei nemici aumentato in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客仇恨值提昇』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 크리티컬 확률 상승』이 발생 중!","Emblem von Hudie aktiv:
KRT von Gegnern im Kampf erhöht!"
7066,,"Emblema di Hudie
attivo: Riduce l'ATK dei nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客ATK下降』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 공격력 하락』이 발생 중!","Emblem von Hudie aktiv:
ANG von Gegnern im Kampf reduziert!"
7067,,"Emblema di Hudie attivo:
Riduce la DIF dei nemici in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客DEF下降』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 방어력 하락』이 발생 중!","Emblem von Hudie aktiv:
VER von Gegnern im Kampf reduziert!"
7068,,"Emblema di Hudie attivo:
INT dei nemici ridotta in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客INT下降』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 지력 하락』이 발생 중!","Emblem von Hudie aktiv:
INT von Gegnern im Kampf gesenkt!"
7069,,"Emblema di Hudie attivo:
Riduce la DEX dei nemici in combattimento!","由於hudie的徽章效果，
『戰鬥時，敵駭客SPD下降』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 민첩 하락』이 발생 중!","Emblem von Hudie aktiv:
GES von Gegnern im Kampf reduziert!"
7070,,"Emblema di Hudie attivo:
Doppi contrattacchi contro i nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客雙重反制』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 W카운터』가 발생 중!","Emblem von Hudie aktiv:
Doppelte Konter gegen Gegner im Kampf!"
7071,,"Emblema di Hudie attivo:
Contrattacchi fisici contro i nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客物理反制』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 물리 카운터』가 발생 중!","Emblem von Hudie aktiv:
Physische Konter gegen Gegner im Kampf!"
7072,,"Emblema di Hudie attivo:
Contrattacchi magici contro i nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客魔法反制』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 마법 카운터』가 발생 중!","Emblem von Hudie aktiv:
Magische Konter gegen Gegner im Kampf!"
7073,,"Emblema di Hudie attivo:
Nessun effetto di stato inflitto ai nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客無法戰鬥』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 상태이상 무효』가 발생 중!","Emblem von Hudie aktiv:
Keine Statusleiden bei Gegnern im Kampf!"
7074,,"Emblema di Hudie
attivo: Nessuna abilità di supporto per i nemici!","由於hudie的徽章效果，
『戰鬥時，敵駭客的輔助技能無效』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 서포트 스킬 무효』가 발생 중!","Emblem von Hudie aktiv:
Keine Unterstützungsfertigkeiten für Gegner!"
7075,,"Emblema di Hudie
attivo: Previene l'incapacità dei nemici!","由於hudie的徽章效果，
『戰鬥時，敵駭客防止無法戰鬥』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 전투불능 방지』가 발생 중!","Emblem von Hudie aktiv:
Verhindert Kampfunfähigkeit bei Gegnern!"
7076,,"Emblema di Hudie
attivo: Gli hacker nemici sono caricati!","由於hudie的徽章效果，
『戰鬥時，敵駭客蓄力』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 비축』이 발생 중!","Emblem von Hudie aktiv:
Gegnerische Hacker werden aufgeladen!"
7077,,"Emblema di Hudie attivo:
Difesa perfetta per i nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客完全防禦』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 완전방어』가 발생 중!","Emblem von Hudie aktiv:
Perfekte Abwehr für Gegner im Kampf!"
7078,,"Emblema di Hudie
attivo: I nemici sono inabili per un round!","由於hudie的徽章效果，
『戰鬥時，敵駭客一回合無法行動』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 1턴 행동불능』이 발생 중!","Emblem von Hudie aktiv:
Gegner sind für eine Runde kampfunfähig!"
7079,,"Emblema di Hudie attivo: I
nemici attaccano per primi in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客被先制攻擊』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커가 선제공격』이 발생 중!","Emblem von Hudie aktiv:
Gegner greifen im Kampf zuerst an!"
7080,,"Emblema di Hudie
attivo: Attacchi a sorpresa sui nemici in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客遭受突擊』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 불의의 일격』이 발생 중!","Emblem von Hudie aktiv:
Überraschungsangriffe auf Gegner im Kampf!"
7081,,"Emblema di Hudie attivo:
Nessun oggetto nemico può essere usato in battaglia!","由於hudie的徽章效果，
『戰鬥時，敵駭客無法使用道具』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커팀에게 아이템 사용 불가』이 발생 중!","Emblem von Hudie aktiv:
Keine gegnerischen Items im Kampf nutzbar!"
7082,,"Emblema di Hudie attivo:
Gli avversari non possono essere scambiati!","由於hudie的徽章效果，
『戰鬥時，敵駭客無法交換』！",,"후디에의 엠블럼 효과로 인해
『배틀 도중 적 해커 교체 불가』가 발생 중!","Emblem von Hudie aktiv:
Gegner können nicht gewechselt werden!"
7200,,Ottieni l'URL di DigiLab.,得到「數碼實驗室」的URL,,「디지랩」의 URL을 입수했다.,DigiLab-URL erhalten.
7201,,Ricevuto l'URL per Steam Dealers Hideout.,得到「蒸氣領薪族基地」的URL,,「스팀리맨 아지트」의 URL을 입수했다.,URL für das Versteck der Steam Dealers erhalten.
7202,,"URL per la Tana dei Demoni (Compleanno dei
Demoni) ricevuto.",得到「惡魔巢穴（惡魔誕生祭）」的URL,,「데몬즈 아지트(악마탄생제)」의 URL을 입수했다.,"URL für die Demons-Höhle (Demons-Geburtstag)
erhalten."
7203,,Ottieni l'URL per il forum Zaxon.,得到「Zaxon廣場」的URL,,「잭슨 포럼」의 URL을 입수했다.,URL für das Zaxon-Forum erhalten.
7204,,Ricevuto l'URL per l'account di Yuuko Kamishiro!,得到神代悠子的帳號！,,카미시로 유코의 계정을 입수했다!,URL für Yuuko Kamishiros Konto erhalten!
7205,,Ricevuto URL per il server di Hosaka.,得到「保坂伺服器」的URL,,「호사카 서버」의 URL을 입수했다.,URL für Hosakas Server erhalten.
7206,,Ottenuto l'URL per la backdoor al server Avalon.,得到「阿瓦隆伺服器」的後門URL,,「아발론 서버」로 향하는 백도어 URL을 입수했다.,URL für die Hintertür zum Avalon-Server erhalten.
7207,,Ottieni l'URL per il server della centrale elettrica.,得到「發電廠伺服器」的URL,,「발전소 서버」의 URL을 입수했다.,URL für den Server des Kraftwerks erhalten.
7208,,Ottieni l'URL del server di promemoria.,得到「記憶伺服器」的URL,,「기억 서버」의 URL을 입수했다.,Erinnerungsserver-URL erhalten.
7209,,Ottieni l'URL per il server Cyberface.,得到「怪人數碼面相伺服器」的URL,,「괴인 디지면상 서버」의 URL을 입수했다.,URL für den Server des Cybergesichts erhalten.
7216,,"Ha dato al cuore di un androide inespressivo
un sogno.","交出「吾乃傲嬌　月亮會夢見
無表情的人造人嗎」",,"「나는 츤데레, 달은 무표정한 안드로이드의
 꿈을 꾸는가」를 건네줬다.","Hat das Herz eines ausdruckslosen Androidentraum
gegeben."
7218,,Ho ricevuto pasta di fagioli rossi.,獲得紅豆餡,,팥앙금을 입수했다.,Hat Rote-Bohnen-Paste erhalten.
7219,,Ricevuto URL per il server delle uova di merluzzo.,得到「明太屋伺服器」的URL,,「명란 가게 서버」의 URL을 입수했다.,Hat URL für den Pollackrogen-Server erhalten.
7220,,Ricevuto URL per backdoor dell'acquario.,得到「水族館後門」的URL,,「수족관의 백도어」의 URL을 입수했다.,Hat URL für die Aquariumshintertür erhalten.
7221,,URL ricevuto per il forum di Natsume Keshikawa.,得到「芥子川夏目的討論區」的URL,,「케시카와 나츠메 포럼」의 URL을 입수했다.,Hat URL für das Natsume-Keshikawa-Forum erhalten.
7222,,Ricevuto URL per il server del concorso.,得到「程式編組選手權管理伺服器」的URL,,「프로그래밍 선수권 관리 서버」의 URL을 입수했다.,Hat URL für den Wettbewerbsserver erhalten.
7223,,Ricevuto l'URL per il nascondiglio (classe 3C).,得到「3年C班避難所」的URL,,「3학년 C반의 피난소」의 URL을 입수했다.,Hat URL für den Unterschlupf (Klasse 3C) erhalten.
7224,,Ottieni l'URL per la zona di distribuzione.,得到「送貨分配區域」的URL,,「배달 담당 구역」의 URL을 입수했다.,URL für die Verteiler-Zone erhalten.
7225,,Ricevuto URL per il server Death Fist.,得到「滅拳伺服器」的URL,,「멸권 서버」의 URL을 입수했다.,URL für den Death-Fist-Server erhalten.
7226,,Ottieni l'URL per il server Engel.,得到「天使伺服器」的URL,,「천사의 서버」의 URL을 입수했다.,URL für den Engel-Server erhalten.
7227,,Ricevuto URL per il forum sull'occultismo.,得到「靈異討論區」的URL,,「오컬트 포럼」의 URL을 입수했다.,URL für das Okkultismus-Forum erhalten.
7228,,Ricevuto l'URL per la Beetle Arena.,得到「甲蟲決鬥場」的URL,,「딱정벌레 투기장」의 URL을 입수했다.,URL für die Käfer-Arena erhalten.
7229,,Ottieni l'URL del computer dell'amico.,得到「同僚的電腦」的URL,,「동기의 컴퓨터」의 URL을 입수했다.,URL für den Computer des Freundes erhalten.
7230,,Ottieni l'URL del parco divertimenti.,得到「遊樂園」的URL,,「플레이 랜드」의 URL을 입수했다.,Vergnügungspark-URL erhalten.
7231,,Ottieni l'URL del server sperimentale.,得到「研究伺服器」的URL,,「연구 서버」의 URL을 입수했다.,Experimentalserver-URL erhalten.
7232,,Ricevuto l'URL per l'area di staging del Dr. Datamon.,得到「分子獸博士採取場」的URL,,「데이터몬 박사의 채취장」의 URL을 입수했다.,URL für Dr. Datamons Sammelbereich erhalten.
7233,,Ottieni l'URL per il server Abyss.,得到「深淵伺服器」的URL,,「어비스 서버」의 URL을 입수했다.,URL für den Abyss-Server erhalten.
7234,,Ottieni l'URL per la Stanza Puzzolente.,得到「異臭空間」的URL,,「고약한 냄새가 나는 공간」의 URL을 입수했다.,URL für den Stinkenden Raum erhalten.
7235,,Ricevuto URL per Sandman Hideout.,得到「Dreamin的基地」的URL,,「드리밍의 아지트」의 URL을 입수했다.,URL für das Sandman-Versteck erhalten.
7236,,Ricevuto l'URL per il server Valhalla.,得到「瓦爾哈拉伺服器」的URL,,「발할라 서버」의 URL을 입수했다.,URL für den Walhalla-Server erhalten.
7237,,"Errore. Al momento non è possibile accedere
a EDEN.","ERROR
目前無法登入EDEN",,"ERROR
현재 EDEN에 접속할 수 없습니다.","Fehler. Auf EDEN kann gerade nicht zugegriffen
werden."
7238,,Ottenuto l'URL per il Livello 1 di Kowloon.,得到「Kowloon Lv.1」的URL,,「쿠롱 Lv.1」의 URL을 입수했다.,URL für Ebene 1 von Kowloon erhalten.
7239,,"URL del sito web del Santuario del
Dio Drago.",得到教團網頁「龍神的神座」的URL,,교단 HP「용신의 신좌」의 URL을 입수했다.,"URL der Website des Drachengott-Schreins
erhalten."
7240,,Ricevuto URL per l'area della community EDEN.,得到「EDEN公共區域」的URL,,「EDEN 커뮤니티 에어리어」의 URL을 입수했다.,URL zum Gemeinschaftsbereich von EDEN erhalten.
7241,,Ricevuto URL all'area gratuita di EDEN.,得到「EDEN自由區域」的URL,,「EDEN 프리 에어리어」의 URL을 입수했다.,URL zum Freien Bereich von EDEN erhalten.
7242,,"Ci sarà una battaglia speciale.
Porta con te tre compagni.","接下來將發生特殊戰鬥。
請準備好三名戰鬥成員。",,"이 앞에서는 특별한 배틀이 발생합니다.
배틀 멤버 3체를 준비해서 진행해 주세요.","Es wird einen besonderen Kampf geben.
Nimm drei Mitstreiter mit."
7243,,"Ci sarà una battaglia per il
predominio. Porta con te tre compagni.","接下來將發生鎮壓戰鬥。
請準備好三名戰鬥成員。",,"이 앞에서는 도미네이션 배틀이 발생합니다.
배틀 멤버 3체를 준비해서 진행해 주세요.","Es wird einen Dominanzkampf geben.
Nimm drei Mitstreiter mit."
7244,,"Attenzione! Per continuare, è necessario un
account autorizzato dall'amministratore di sistema.","警告！　前方需要
系統管理員許可的帳號。",,"경고! 이 앞은 시스템 관리자의
허가를 받은 계정이 필요합니다.","Achtung! Um fortzufahren, benötigst du ein vom
Systemadministrator autorisiertes Konto."
8000,,"Ricevi contenuti scaricabili:
Condizioni di digitalizzazione sbloccate per Sistermon","下載內容
解放修女獸姊妹的進化條件",,"다운로드 콘텐츠
시스터몬 자매의 진화 조건을 해방했습니다.","Herunterladbaren Inhalt erhalten:
Digitationsbedigungen für Sistermon freigeschaltet"
8001,,"Hai ricevuto contenuti bonus:
Omnimon NX.","下載內容
獲得奧米加獸NX",,"다운로드 콘텐츠
오메가몬NX를 입수했습니다.","Du hast einen Bonusinhalt erhalten:
Omnimon NX."
8002,,"Hai ricevuto contenuti bonus:
Alphamon NX.","下載內容
獲得阿爾法獸NX",,"다운로드 콘텐츠
알파몬NX를 입수했습니다.","Du hast einen Bonusinhalt erhalten:
Alphamon NX."
8003,,"Hai ricevuto contenuti bonus:
Gallantmon NX.","下載內容
獲得紅蓮騎士獸NX",,"다운로드 콘텐츠
듀크몬NX를 입수했습니다.","Du hast einen Bonusinhalt erhalten:
Gallantmon NX."
8004,,"Hai ricevuto contenuti bonus:
Crusadermon NX.","下載內容
獲得劍皇獸NX",,"다운로드 콘텐츠
로드나이트몬NX를 입수했습니다.","Du hast einen Bonusinhalt erhalten:
Crusadermon NX."
8005,,"Hai ricevuto contenuti bonus:
Scentmon NX.","下載內容
獲得芳香獸NX",,"다운로드 콘텐츠
두프트몬NX를 입수했습니다.","Du hast einen Bonusinhalt erhalten:
Duftmon NX."
8006,,"Ricevi contenuti scaricabili:
Uniforme scolastica Inoden","下載內容
獲得井之電學生服",,"다운로드 콘텐츠
이노덴 교복을 입수했습니다.","Herunterladbaren Inhalt erhalten:
Inoden-Schulkleidung"
8007,,"Ricevi contenuti scaricabili:
Costume di V. Uchida","下載內容
獲得V內田套裝",,"다운로드 콘텐츠
V우치다 코스튬을 입수했습니다.","Herunterladbaren Inhalt erhalten:
V.-Uchida-Kostüm"
8008,,"Hai ricevuto contenuti bonus: Set di
oggetti per addestramento e guarigione","下載內容
已獲得培育＆恢復道具組",,"다운로드 콘텐츠
육성&회복 아이템 세트를 입수했다","Du hast einen Bonusinhalt erhalten:
Training und Heilungsitem Set"
8009,,"Ricevi contenuti scaricabili:
T-shirt ""Campo Estivo"" (P)","下載內容
獲得SUMMER CAMP T-Shirt（P）",,"다운로드 콘텐츠
SUMMER CAMP 티셔츠(P)를 입수했습니다.","Herunterladbaren Inhalt erhalten:
T-Shirt „Summer Camp“ (P)"
8010,,"Hai ricevuto contenuti bonus: Set
di allenamento e attrezzatura","下載內容
已獲得培育＆裝備道具組",,"다운로드 콘텐츠
육성&장비 아이템 세트를 입수했다","Du hast einen Bonusinhalt erhalten:
Training und Ausrüstung Set"
8011,,"Ricevi contenuti scaricabili:
T-shirt con logo Beelzemon","下載內容
獲得B徽章T-Shirt",,"다운로드 콘텐츠
B엠블럼 티셔츠를 입수했습니다.","Herunterladbaren Inhalt erhalten:
T-Shirt „Beelzemon-Logo“"
8012,,"Hai ricevuto contenuti bonus:
addestramento, oggetto curativo e set di equipaggiamento","下載內容
已獲得培育＆恢復＆裝備道具組",,"다운로드 콘텐츠
육성&회복&장비 아이템 세트를 입수했다","Du hast einen Bonusinhalt erhalten:
Training, Heilungsitem und Ausrüstung Set"
8013,,"EDEN è attualmente in
manutenzione. Attendi un attimo prima di effettuare nuovamente l'accesso.",由於目前EDEN正在維修，無法登入,,현재 EDEN은 점검 중인 관계로 로그인하실 수 없습니다.,"EDEN wird gerade gewartet.
Bitte warte einen Moment vor dem nächsten Einloggen."
8014,,,,,,
8015,,,,,,
8016,,,,,,
8017,,,,,,
8018,,,,,,
8019,,,,,,
9000,,"Server Abisso, Livello 1",深淵伺服器　1層,,어비스 서버 1층,"Abyss-Server, Ebene 1"
9001,,"Server Abisso, Livello 2",深淵伺服器　2層,,어비스 서버 2층,"Abyss-Server, Ebene 2"
9002,,"Server Abisso, Livello 3",深淵伺服器　3層,,어비스 서버 3층,"Abyss-Server, Ebene 3"
9003,,"Server Abisso, Livello 4",深淵伺服器　4層,,어비스 서버 4층,"Abyss-Server, Ebene 4"
9004,,"Server Abisso, Livello 5",深淵伺服器　5層,,어비스 서버 5층,"Abyss-Server, Ebene 5"
9005,,"Server Abisso, Livello 6",深淵伺服器　6層,,어비스 서버 6층,"Abyss-Server, Ebene 6"
9006,,"Server Abisso, Livello 7",深淵伺服器　7層,,어비스 서버 7층,"Abyss-Server, Ebene 7"
9007,,"Server Abisso, Livello 8",深淵伺服器　8層,,어비스 서버 8층,"Abyss-Server, Ebene 8"
9008,,"Server Abisso, Livello 9",深淵伺服器　9層,,어비스 서버 9층,"Abyss-Server, Ebene 9"
9009,,"Server Abisso, Livello 10",深淵伺服器　10層,,어비스 서버 10층,"Abyss-Server, Ebene 10"
9010,,"Server Abisso, Livello 11",深淵伺服器　11層,,어비스 서버 11층,"Abyss-Server, Ebene 11"
9011,,"Server Abisso, Livello 12",深淵伺服器　12層,,어비스 서버 12층,"Abyss-Server, Ebene 12"
9012,,"Server Abisso, Livello 13",深淵伺服器　13層,,어비스 서버 13층,"Abyss-Server, Ebene 13"
9013,,"Server Abisso, Livello 14",深淵伺服器　14層,,어비스 서버 14층,"Abyss-Server, Ebene 14"
9014,,"Server Abisso, Livello 15",深淵伺服器　15層,,어비스 서버 15층,"Abyss-Server, Ebene 15"
9015,,"Server Abisso, Livello 16",深淵伺服器　16層,,어비스 서버 16층,"Abyss-Server, Ebene 16"
9016,,"Server Abisso, Livello 17",深淵伺服器　17層,,어비스 서버 17층,"Abyss-Server, Ebene 17"
9017,,"Server Abisso, Livello 18",深淵伺服器　18層,,어비스 서버 18층,"Abyss-Server, Ebene 18"
